movie_id,movie_name,year,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt0245803,Bulletproof Monk,2003,PG-13,104,Data/Imdb/Action,5.4,"Based on the very underground comic book of the same name, a Tibetan monk becomes a mentor to a young street punk and tries teaching him how to protect the scroll of ultimate power from a secret Nazi organization bent on world domination.",Paul Hunter,/name/nm0402995/,"Chow Yun-Fat, Seann William Scott, Jaime King, Karel Roden","/name/nm0000334/,/name/nm0005405/,/name/nm0454809/,/name/nm0734558/",51025,23020488
tt0082001,All Night Long,1981,R,87,Data/Imdb/Romance,5.5,A middle-aged executive's lifestyle and values are turned upside down after he is demoted to chain-store night manager.,Jean-Claude Tramont,/name/nm0870800/,"Gene Hackman, Barbra Streisand, Diane Ladd, Dennis Quaid","/name/nm0000432/,/name/nm0000659/,/name/nm0002663/,/name/nm0000598/",1902,4454295
tt4692234,Arabian Nights: Volume 2 - The Desolate One,2015,Not Rated,131,Data/Imdb/Romance,7.1,"Continuation of the Arabian Nights stories by the structure were adapted to modern life in Portugal in three innings and the third chapter ""The Owners of Dixie"" has three chapters.",Miguel Gomes,/name/nm0326937/,"Crista Alfaiate, Chico Chapas, Luísa Cruz, Pedro Caldas","/name/nm2843100/,/name/nm7116214/,/name/nm0190388/,/name/nm0129435/",1508,6197
tt0089543,The Man with One Red Shoe,1985,PG,92,Data/Imdb/Thriller,5.7,A man picked randomly out of a crowd is made the target of CIA survelliance and pursuit.,Stan Dragoti,/name/nm0236769/,"Tom Hanks, Lori Singer, Dabney Coleman, Charles Durning","/name/nm0000158/,/name/nm0001742/,/name/nm0001056/,/name/nm0001164/",16327,8600000
tt3043630,Tiny Times,2013,Not Rated,116,Data/Imdb/Romance,3.2,"When four best friends try and move forward in their work and personal life, they realize that trying to live their life's dream is more difficult than they imagine -- especially in the high fashion world of Shanghai.",Jingming Guo,/name/nm5794009/,"Mi Yang, Amber Kuo, Kai Ko, Rhydian Vaughan","/name/nm2468729/,/name/nm3419723/,/name/nm4584685/,/name/nm3120546/",2350,23462
tt0790604,Deck the Halls,2006,PG,93,Data/Imdb/Family,5,Two neighbors have it out after one of them decorates his house for the holidays so brightly that it can be seen from space.,John Whitesell,/name/nm0925870/,"Matthew Broderick, Danny DeVito, Kristin Chenoweth, Kristin Davis","/name/nm0000111/,/name/nm0000362/,/name/nm0155693/,/name/nm0004862/",30475,35092918
tt0273982,Poolhall Junkies,2002,R,99,Data/Imdb/Sports,6.8,"A talented pool hustler who has stayed out of the game for years, must go back to his old ways when his little brother gets involved with his enemy, the very man who held him back from greatness.",Mars Callahan,/name/nm0552358/,"Mars Callahan, Chazz Palminteri, Michael Rosenbaum, Ricky Schroder","/name/nm0552358/,/name/nm0001590/,/name/nm0742146/,/name/nm0005401/",10367,562059
tt0091877,Ruthless People,1986,R,93,Data/Imdb/Crime,6.9,"A couple cheated by a vile businessman kidnaps his wife in retaliation, not knowing that their enemy is delighted that they did.","Jim Abrahams, David Zucker, Jerry Zucker",/name/nm0000720/,"Bette Midler, Danny DeVito, Judge Reinhold, Helen Slater","/name/nm0001878/,/name/nm0958387/,/name/nm0000541/,/name/nm0000362/,/name/nm0001662/,/name/nm0000644/",29255,71624879
tt9541602,Extreme Job,2019,Not Rated,111,Data/Imdb/Action,7,"A police undercover operation takes a delicious, unexpected turn.",Byeong-heon Lee,/name/nm4998869/,"Seung-ryong Ryu, Lee Hanee, Jin Seon-kyu, Dong-hwi Lee","/name/nm2440627/,/name/nm2671586/,/name/nm5887272/,/name/nm6771561/",11250,1565885
tt0363988,Secret Window,2004,PG-13,96,Data/Imdb/Mystery,6.5,A successful writer in the midst of a painful divorce is stalked at his remote lake house by a would-be scribe who accuses him of plagiarism.,David Koepp,/name/nm0462895/,"Johnny Depp, Maria Bello, John Turturro, Timothy Hutton","/name/nm0000136/,/name/nm0004742/,/name/nm0001806/,/name/nm0000459/",199948,48022900
tt0116707,Joe's Apartment,1996,PG-13,80,Data/Imdb/Fantasy,5.5,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches.",John Payson,/name/nm0668500/,"Jerry O'Connell, Megan Ward, Billy West, Reginald Hudlin","/name/nm0005278/,/name/nm0911725/,/name/nm0921942/,/name/nm0399737/",13667,4611624
tt0090142,Teen Wolf,1985,PG,91,Data/Imdb/Fantasy,6.1,An ordinary high school student discovers that his family has an unusual pedigree when he finds himself turning into a werewolf.,Rod Daniel,/name/nm0199722/,"Michael J. Fox, James Hampton, Susan Ursitti, Jerry Levine","/name/nm0000150/,/name/nm0358996/,/name/nm0882151/,/name/nm0505842/",55609,33086700
tt0107613,Mr. Wonderful,1993,PG-13,98,Data/Imdb/Romance,5.8,"In an attempt to end alimony payments, a working class man tries to set up his ex wife with potential husbands.",Anthony Minghella,/name/nm0005237/,"Matt Dillon, Annabella Sciorra, Mary-Louise Parker, William Hurt","/name/nm0000369/,/name/nm0001711/,/name/nm0000571/,/name/nm0000458/",3424,3125424
tt2238050,White Bird in a Blizzard,2014,R,91,Data/Imdb/Mystery,6.4,"In 1988, a teenage girl's life is thrown into chaos when her mother disappears.",Gregg Araki,/name/nm0000777/,"Shailene Woodley, Eva Green, Christopher Meloni, Angela Bassett","/name/nm0940362/,/name/nm1200692/,/name/nm0005221/,/name/nm0000291/",28969,33518
tt0844474,House of the Sleeping Beauties,2006,Not Rated,99,Data/Imdb/Thriller,5.2,"Still mourning the loss of his beloved wife and daughter in a horrendous car accident, a reclusive sexagenarian decides to visit a rather peculiar and secretive brothel.",Vadim Glowna,/name/nm0323203/,"Vadim Glowna, Angela Winkler, Maximilian Schell, Birol Ünel","/name/nm0323203/,/name/nm0935190/,/name/nm0001703/,/name/nm0960379/",353,4509
tt0245891,Extremedays,2001,PG,93,Data/Imdb/Action,5.7,"As four lifelong friends, Will, Bryan, Matt, and Corey, are on the road trip they've been planning their whole lives, Corey's beloved grandfather unexpectedly dies. When going to claim ...                See full summary »",Eric Hannah,/name/nm0360283/,"Dante Basco, Ryan Browning, A.J. Buckley, Derek Hamilton","/name/nm0002364/,/name/nm0004783/,/name/nm0118568/,/name/nm0357818/",1312,739390
tt0970468,Miss Pettigrew Lives for a Day,2008,PG-13,92,Data/Imdb/Romance,7,"Guinevere Pettigrew, a middle-aged London governess, finds herself unfairly dismissed from her job. An attempt to gain new employment catapults her into the glamorous world and dizzying social whirl of an American actress and singer, Delysia Lafosse.",Bharat Nalluri,/name/nm0620576/,"Frances McDormand, Amy Adams, Ciarán Hinds, David Alexander","/name/nm0000531/,/name/nm0010736/,/name/nm0001354/,/name/nm0018357/",28916,12294036
tt0772168,Grace Is Gone,2007,PG-13,85,Data/Imdb/War,6.7,"Upon hearing his wife was killed in the Iraq war, a father takes his two daughters on a road trip.",Jim Strouse,/name/nm1475479/,"John Cusack, Emily Churchill, Rebecca Spence, Jennifer Tyler","/name/nm0000131/,/name/nm2850666/,/name/nm2050642/,/name/nm2850826/",9499,50080
tt0159273,Behind Enemy Lines,2001,PG-13,106,Data/Imdb/Action,6.4,"A disillusioned pilot shot down over war-torn Bosnia is ensnared in the conflict in war-torn Bosnia. In the crosshairs of the enemy and an assassin, the spoiled pilot runs for his life as his commanding officer risks all to save him.",John Moore,/name/nm0601382/,"Gene Hackman, Owen Wilson, Gabriel Macht, Charles Malik Whitfield","/name/nm0000432/,/name/nm0005562/,/name/nm0532683/,/name/nm0925916/",107604,59068786
tt0087722,Mike's Murder,1984,R,109,Data/Imdb/Mystery,5.7,"In L.A., a young woman tries to uncover what led to the brutal murder of her old flame and who killed him.",James Bridges,/name/nm0108745/,"Debra Winger, Mark Keyloun, Darrell Larson, Brooke Alderson","/name/nm0000700/,/name/nm0450848/,/name/nm0488970/,/name/nm0017574/",956,1059966
tt0059825,The Train,1964,Not Rated,133,Data/Imdb/Action,7.8,"In 1944, a German colonel loads a train with French art treasures to send to Germany. The Resistance must stop it without damaging the cargo.",John Frankenheimer,/name/nm0001239/,"Burt Lancaster, Paul Scofield, Jeanne Moreau, Suzanne Flon","/name/nm0000044/,/name/nm0006890/,/name/nm0603402/,/name/nm0282530/",17186,7410000
tt0067119,Fright,1971,PG,87,Data/Imdb/Horror,5.8,"Young babysitter Amanda arrives at the Lloyd residence to spend the evening looking after their young son. Soon after the Lloyds leave, a series of frightening occurrences in the gloomy old...                See full summary »",Peter Collinson,/name/nm0172772/,"Honor Blackman, Susan George, George Cole, Tara Collinson","/name/nm0000303/,/name/nm0001265/,/name/nm0170552/,/name/nm0172774/",1673,169246
tt0377084,Ladies in Lavender,2004,PG-13,104,Data/Imdb/Romance,7,Two sisters befriend a mysterious foreigner who washes up on the beach of their 1930s Cornish seaside village.,Charles Dance,/name/nm0001097/,"Judi Dench, Maggie Smith, Daniel Brühl, Freddie Jones","/name/nm0001132/,/name/nm0001749/,/name/nm0117709/,/name/nm0428086/",12239,6759422
tt0098165,The Rainbow,1989,R,113,Data/Imdb/Action,6.2,A young woman deals in her own personal way with the trials of adolescence and young adulthood in early 1900s England.,Ken Russell,/name/nm0001692/,"Sammi Davis, Amanda Donohoe, Paul McGann, Christopher Gable","/name/nm0205423/,/name/nm0000372/,/name/nm0001524/,/name/nm0300083/",1555,444055
tt7690762,The Pact,2018,R,106,Data/Imdb/Horror,5.2,When Monica finds out her daughter is about to die she takes extreme measures to save her.,David Victori,/name/nm2536997/,"Belén Rueda, Darío Grandinetti, Mireia Oriol, Antonio Durán 'Morris'","/name/nm0749104/,/name/nm0334882/,/name/nm6904578/,/name/nm0244460/",1221,2488
tt0491244,Election 2,2006,Unrated,93,Data/Imdb/Crime,7.3,"As election time nears, current Triad chairman Lok (Yam) faces competition from his godsons. At the same time, Jimmy (Koo) looks to increase his business relations with mainland China.",Johnnie To,/name/nm0864775/,"Louis Koo, Simon Yam, Nick Cheung, Ka-Tung Lam","/name/nm0465503/,/name/nm0945189/,/name/nm0156533/,/name/nm0482628/",6484,54855
tt0091680,One Crazy Summer,1986,PG,93,Data/Imdb/Romance,6.3,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.,Savage Steve Holland,/name/nm0390822/,"John Cusack, Demi Moore, Linda Warren, Joel Murray","/name/nm0000131/,/name/nm0000193/,/name/nm1721070/,/name/nm0615063/",15840,13431806
tt1371155,Made in Dagenham,2010,R,113,Data/Imdb/History,7.1,"A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",Nigel Cole,/name/nm0170719/,"Sally Hawkins, Bob Hoskins, Andrea Riseborough, Jaime Winstone","/name/nm1020089/,/name/nm0001364/,/name/nm2057859/,/name/nm1785575/",15628,1094798
tt0104006,Consenting Adults,1992,R,99,Data/Imdb/Crime,5.7,"During a joint dinner at the restaurant, the neighbors offer to exchange wives for one night. It was a joke, but only at first.",Alan J. Pakula,/name/nm0001587/,"Kevin Kline, Mary Elizabeth Mastrantonio, Kevin Spacey, Rebecca Miller","/name/nm0000177/,/name/nm0001512/,/name/nm0000228/,/name/nm0589182/",7963,21591728
tt7374952,El Chicano,2018,R,108,Data/Imdb/Action,5.4,A pair of twin brothers from East L.A. choose to live their lives differently and end up on opposite sides of the law.,Ben Hernandez Bray,/name/nm0004554/,"Logan Arevalo, Julian Bray, Adolfo Alvarez, Marco Rodríguez","/name/nm8823490/,/name/nm10889939/,/name/nm5038093/,/name/nm0735424/",1467,1394555
tt5716464,Breathe,2017,PG-13,118,Data/Imdb/Biography,7.1,"The inspiring true love story of Robin (Andrew Garfield) and Diana Cavendish (Claire Foy), an adventurous couple who refuse to give up in the face of a devastating disease. Their heartwarming celebration of human possibility marks the directorial debut of Andy Serkis.",Andy Serkis,/name/nm0785227/,"Andrew Garfield, Claire Foy, Hugh Bonneville, Ed Speleers","/name/nm1940449/,/name/nm2946516/,/name/nm0095017/,/name/nm1968873/",23385,490131
tt0494238,Inkheart,2008,PG,106,Data/Imdb/Adventure,6.1,"A teenage girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero.",Iain Softley,/name/nm0812200/,"Brendan Fraser, Andy Serkis, Eliza Bennett, Sienna Guillory","/name/nm0000409/,/name/nm0785227/,/name/nm1146916/,/name/nm0347149/",79484,17303424
tt5722516,Maui,2017,PG-13,95,Data/Imdb/Mystery,7.2,"A disabled Vietnam vet rediscovers the Hawaiian warrior within to protect his family, defend their land, and clear his father's name.",Brian Kohne,/name/nm3889214/,"Moronai Kanekoa, Kristina Anapau, Sonya Balmores, Stefan C. Schaefer","/name/nm2086809/,/name/nm0002936/,/name/nm1763040/,/name/nm1516290/",89,165254
tt6628394,Bad Times at the El Royale,2018,R,141,Data/Imdb/Crime,7.1,"Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.",Drew Goddard,/name/nm1206844/,"Jeff Bridges, Cynthia Erivo, Dakota Johnson, Jon Hamm","/name/nm0000313/,/name/nm7248827/,/name/nm0424848/,/name/nm0358316/",153561,17839115
tt5431890,Official Secrets,2019,R,112,Data/Imdb/Biography,7.3,The true story of a British whistleblower who leaked information to the press about an illegal NSA spy operation designed to push the UN Security Council into sanctioning the 2003 invasion of Iraq.,Gavin Hood,/name/nm0004303/,"Keira Knightley, Matt Smith, Matthew Goode, Rhys Ifans","/name/nm0461136/,/name/nm1741002/,/name/nm0328828/,/name/nm0406975/",49512,395511
tt0259393,Lantana,2001,R,121,Data/Imdb/Mystery,7.2,The relationships of four couples unravel after the discovery of a young woman's body in Lantana bush in suburban Sydney.,Ray Lawrence,/name/nm0492979/,"Anthony LaPaglia, Geoffrey Rush, Rachael Blake, Kerry Armstrong","/name/nm0001439/,/name/nm0001691/,/name/nm0086697/,/name/nm0035788/",19809,4460426
tt0119360,In & Out,1997,PG-13,90,Data/Imdb/Romance,6.4,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,Frank Oz,/name/nm0000568/,"Kevin Kline, Joan Cusack, Tom Selleck, Matt Dillon","/name/nm0000177/,/name/nm0000349/,/name/nm0000633/,/name/nm0000369/",42560,63856929
tt0356470,A Cinderella Story,2004,PG,95,Data/Imdb/Family,5.9,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",Mark Rosman,/name/nm0743093/,"Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd","/name/nm0240381/,/name/nm0614877/,/name/nm0177639/,/name/nm0126004/",89648,51438175
tt1060277,Cloverfield,2008,PG-13,85,Data/Imdb/Action,7,A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.,Matt Reeves,/name/nm0716257/,"Mike Vogel, Jessica Lucas, Lizzy Caplan, T.J. Miller","/name/nm1036181/,/name/nm1140300/,/name/nm0135221/,/name/nm2554352/",404292,80048433
tt0095774,Off Limits,1988,R,102,Data/Imdb/Action,6.2,"McGriff and Albaby are probably doing the worst law enforcement job in the world - they are plain clothes U.S. military policemen on duty in war-time Saigon. However, their job becomes even...                See full summary »",Christopher Crowe,/name/nm0189610/,"Willem Dafoe, Gregory Hines, Fred Ward, Amanda Pays","/name/nm0000353/,/name/nm0002138/,/name/nm0911542/,/name/nm0005301/",3219,7242035
tt0117500,The Rock,1996,R,136,Data/Imdb/Action,7.4,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.",Michael Bay,/name/nm0000881/,"Sean Connery, Nicolas Cage, Ed Harris, John Spencer","/name/nm0000125/,/name/nm0000115/,/name/nm0000438/,/name/nm0817983/",342892,134069511
tt0073902,The Wild McCullochs,1975,PG,93,Data/Imdb/Romance,4.8,"A Story about the rich McCulloch Family, their overbearing father and the children's misguided blaming him for everything that doesn't go right.",Max Baer Jr.,/name/nm0046319/,"Forrest Tucker, Julie Adams, Max Baer Jr., Janice Heiden","/name/nm0875861/,/name/nm0011105/,/name/nm0046319/,/name/nm0373935/",106,122000
tt0210357,Taliesin Jones,2000,PG,93,Data/Imdb/Family,6.6,"A lonely boy, from a broken family, becomes inspired by faith healers.",Martin Duffy,/name/nm0240582/,"Jonathan Pryce, Ian Bannen, John-Paul MacLeod, Geraldine James","/name/nm0000596/,/name/nm0000846/,/name/nm0533907/,/name/nm0416524/",257,75717
tt5326364,Nelly,2016,NA,100,Data/Imdb/Biography,5.7,"Inspired by the life and works of Nelly Arcan, a sex worker turned international literary star, lost between irreconcilable identities, whose life ended tragically.",Anne Émond,/name/nm3503229/,"Mylène Mackay, Milya Corbeil-Gauvreau, Mickaël Gouin, Sylvie Drapeau","/name/nm5345382/,/name/nm6135676/,/name/nm4358638/,/name/nm0237103/",536,3751
tt0425061,Get Smart,2008,PG-13,110,Data/Imdb/Action,6.5,"Maxwell Smart, a highly intellectual but bumbling spy working for the CONTROL agency, is tasked with preventing a terrorist attack from rival spy agency KAOS.",Peter Segal,/name/nm0781842/,"Steve Carell, Anne Hathaway, Alan Arkin, Dwayne Johnson","/name/nm0136797/,/name/nm0004266/,/name/nm0000273/,/name/nm0425005/",220879,130319208
tt2172934,3 Days to Kill,2014,PG-13,117,Data/Imdb/Action,6.2,A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,McG,/name/nm0629334/,"Kevin Costner, Hailee Steinfeld, Connie Nielsen, Amber Heard","/name/nm0000126/,/name/nm2794962/,/name/nm0001567/,/name/nm1720028/",94806,30697999
tt0022001,Inspiration,1931,Passed,74,Data/Imdb/Romance,6.3,"Yvonne is a beautiful model who loves frequenting the Parisian bohemian life, because she loves hobnobbing with artists.",Clarence Brown,/name/nm0113284/,"Greta Garbo, Robert Montgomery, Lewis Stone, Marjorie Rambeau","/name/nm0001256/,/name/nm0599910/,/name/nm0832011/,/name/nm0708081/",599,725000
tt5096846,The Boy Downstairs,2017,PG-13,91,Data/Imdb/Romance,5.7,A young woman is forced to reflect on her first relationship when she inadvertently moves into her boyfriend's apartment building.,Sophie Brooks,/name/nm6381192/,"Zosia Mamet, Matthew Shear, Deirdre O'Connell, Sarah Ramos","/name/nm0541082/,/name/nm3251812/,/name/nm0640055/,/name/nm1186061/",1738,12257
tt0220157,When Brendan Met Trudy,2000,NA,95,Data/Imdb/Romance,6.5,A teacher meets a woman who turns out to be a thief and they introduce each other to new things.,Kieron J. Walsh,/name/nm0909735/,"Peter McDonald, Flora Montgomery, Marie Mullen, Pauline McLynn","/name/nm0567945/,/name/nm0599778/,/name/nm0612027/,/name/nm0572965/",1321,132384
tt0212517,Let It Snow,1999,R,90,Data/Imdb/Romance,5.5,Two young lovers meet on a series of snowy days in high school.,Adam Marcus,/name/nm0546057/,"Kipp Marcus, Bernadette Peters, Alice Dylan, Larry Pine","/name/nm0546136/,/name/nm0001613/,/name/nm0245882/,/name/nm0683978/",629,20555
tt0991167,Ping Pong Playa,2007,PG-13,96,Data/Imdb/Sports,5.9,"A kid dreams of playing professional basketball in order to escape his dead-end job, living in the suburbs, his bossy older brother and running his Mom's ping pong classes.",Jessica Yu,/name/nm0950506/,"Jimmy Tsai, Andrew Vo, Khary Payton, Jim Lau","/name/nm1170719/,/name/nm1892750/,/name/nm1146051/,/name/nm0490560/",3065,77827
tt0086450,To Be or Not to Be,1983,PG,107,Data/Imdb/War,6.8,"At the onset of WW2, a Polish actor's family and the Polish Resistance help the troupe of a theatre escape Poland and the invading Nazis.",Alan Johnson,/name/nm0424466/,"Mel Brooks, Anne Bancroft, Ronny Graham, Estelle Reiner","/name/nm0000316/,/name/nm0000843/,/name/nm0334283/,/name/nm0717995/",11496,13030214
tt0095178,Fresh Horses,1988,PG-13,105,Data/Imdb/Romance,5,"A Cincinnati college student breaks off his engagement to his wealthy fiancée after he falls in love with a backwoods Kentucky girl he meets at a party. She claims to be 20 years old, but ...                See full summary »",David Anspaugh,/name/nm0000770/,"Molly Ringwald, Andrew McCarthy, Patti D'Arbanville, Ben Stiller","/name/nm0000208/,/name/nm0000530/,/name/nm0001091/,/name/nm0001774/",1962,6640346
tt4744086,Ki & Ka,2016,Not Rated,126,Data/Imdb/Romance,5.7,"Follows a young, married couple whose relationship challenges the gender roles placed upon women and men in Indian society.",R. Balki,/name/nm2669564/,"Amitabh Bachchan, Kareena Kapoor, Arjun Kapoor, Jaya Bachchan","/name/nm0000821/,/name/nm0004626/,/name/nm1819083/,/name/nm0080149/",5986,795900
tt0039111,The Yearling,1946,Approved,128,Data/Imdb/Family,7.2,"A boy persuades his parents to allow him to adopt a young deer, but what will happen if the deer misbehaves?",Clarence Brown,/name/nm0113284/,"Gregory Peck, Jane Wyman, Claude Jarman Jr., Chill Wills","/name/nm0000060/,/name/nm0943837/,/name/nm0418741/,/name/nm0932629/",6057,5200000
tt0269329,Alias Betty,2001,NA,103,Data/Imdb/Crime,6.9,"Novelist Betty Fisher enters a dark depression after her young son Joseph dies. Hoping to bring her out of it, her mother Margot arranges to kidnap a boy named Jose to replace the son Betty...                See full summary »",Claude Miller,/name/nm0002218/,"Sandrine Kiberlain, Nicole Garcia, Mathilde Seigner, Luck Mervil","/name/nm0452161/,/name/nm0305368/,/name/nm0782565/,/name/nm0581660/",1616,206400
tt0833553,Ta Ra Rum Pum,2007,Not Rated,153,Data/Imdb/Family,5.6,Ace car racer RV and his wife have the world at their feet. But he has an accident and his world is turned upside down. Can he reclaim his lost glory?,Siddharth Anand,/name/nm1893457/,"Saif Ali Khan, Rani Mukerji, Jaaved Jaaferi, Ali Haji","/name/nm0451307/,/name/nm0611552/,/name/nm0412917/,/name/nm2460840/",5128,872643
tt0110443,Major Payne,1995,PG-13,95,Data/Imdb/Adventure,6.2,A recently discharged Major finds himself commanding a group of mismatched Cadets.,Nick Castle,/name/nm0145309/,"Damon Wayans, Michael Ironside, Bam Bam Bigelow, Joseph Blaire","/name/nm0001834/,/name/nm0000461/,/name/nm0081759/,/name/nm0086379/",36628,29412050
tt0003471,Traffic in Souls,1913,TV-PG,88,Data/Imdb/Crime,6,"With aid from her police-officer sweetheart, a woman endeavors to uncover the prostitution ring that has kidnapped her sister and the philanthropist who secretly runs it.",George Loane Tucker,/name/nm0875869/,"Jane Gail, Ethel Grandin, William H. Turner, Matt Moore","/name/nm0301187/,/name/nm0334873/,/name/nm0877941/,/name/nm0601596/",696,430000
tt1143896,Holy Rollers,2010,R,89,Data/Imdb/Biography,5.9,"In Brooklyn, a youth from an Orthodox Jewish community is lured into becoming an Ecstasy dealer by his pal who has ties to an Israeli drug cartel.",Kevin Asch,/name/nm0038475/,"Jesse Eisenberg, Justin Bartha, Danny A. Abeckaser, Ari Graynor","/name/nm0251986/,/name/nm0058581/,/name/nm1595523/,/name/nm0310966/",5185,302886
tt0204946,Bring It On,2000,PG-13,98,Data/Imdb/Romance,6.1,A champion high school cheerleading squad discovers its previous captain stole all their best routines from an inner-city school and must scramble to compete at this year's championships.,Peyton Reed,/name/nm0715636/,"Kirsten Dunst, Eliza Dushku, Jesse Bradford, Gabrielle Union","/name/nm0000379/,/name/nm0244630/,/name/nm0103038/,/name/nm0005517/",99064,68379000
tt0144546,Outside Ozona,1998,R,100,Data/Imdb/Romance,6,A drama revolving around a group of strangers brought together by a common occurrence as well as listening to the same radio station.,J.S. Cardone,/name/nm0136592/,"Robert Forster, Kevin Pollak, Sherilyn Fenn, David Paymer","/name/nm0001233/,/name/nm0001629/,/name/nm0000145/,/name/nm0001601/",967,7394
tt0110671,Nina Takes a Lover,1994,R,98,Data/Imdb/Romance,5.4,A lonely young woman decides to kindle her passions in a fling with a married photographer after feeling challenged by her own best friend's affair.,Alan Jacobs,/name/nm0414312/,"Laura San Giacomo, Paul Rhys, Michael O'Keefe, Cristi Conaway","/name/nm0000624/,/name/nm0722631/,/name/nm0001574/,/name/nm0174192/",694,189509
tt0092225,Wisdom,1986,R,109,Data/Imdb/Crime,5.7,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers.",Emilio Estevez,/name/nm0000389/,"Emilio Estevez, Demi Moore, Tom Skerritt, Veronica Cartwright","/name/nm0000389/,/name/nm0000193/,/name/nm0000643/,/name/nm0001021/",3443,5715174
tt0102789,Ricochet,1991,R,102,Data/Imdb/Action,6.1,A District Attorney is terrorized by the criminal he put away years ago when he was a cop.,Russell Mulcahy,/name/nm0611683/,"Denzel Washington, John Lithgow, Ice-T, Kevin Pollak","/name/nm0000243/,/name/nm0001475/,/name/nm0001384/,/name/nm0001629/",18966,21760000
tt0244244,Swordfish,2001,R,99,Data/Imdb/Action,6.5,"A covert counter-terrorist unit called Black Cell led by Gabriel Shear wants the money to help finance their war against international terrorism, but it's all locked away. Gabriel brings in convicted hacker Stanley Jobson to help him.",Dominic Sena,/name/nm0784061/,"John Travolta, Hugh Jackman, Halle Berry, Don Cheadle","/name/nm0000237/,/name/nm0413168/,/name/nm0000932/,/name/nm0000332/",189958,69772969
tt9206798,All Is True,2018,PG-13,101,Data/Imdb/Biography,6.3,A look at the final days in the life of renowned playwright William Shakespeare.,Kenneth Branagh,/name/nm0000110/,"Kenneth Branagh, Judi Dench, Ian McKellen, Nonso Anozie","/name/nm0000110/,/name/nm0001132/,/name/nm0005212/,/name/nm1996829/",4945,1200481
tt1691917,Planes,2013,PG,91,Data/Imdb/Adventure,5.7,A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.,Klay Hall,/name/nm0355806/,"Carlos Alazraqui, Dane Cook, Stacy Keach, Brad Garrett","/name/nm0016141/,/name/nm0176981/,/name/nm0005078/,/name/nm0004951/",46267,90288712
tt0088979,D.A.R.Y.L.,1985,PG,99,Data/Imdb/Family,6.2,A seemingly normal young boy is found abandoned on a mountain road and adopted by a family who are increasingly amazed by his abilities before discovering the secret behind his real identity.,Simon Wincer,/name/nm0934578/,"Mary Beth Hurt, Michael McKean, Kathryn Walker, Colleen Camp","/name/nm0002148/,/name/nm0571106/,/name/nm0907923/,/name/nm0131974/",13421,7840873
tt1009017,The Minis,2007,NA,76,Data/Imdb/Family,2.6,A talented team of basketball players made up of little people enters a tournament to help a teammate's son go to college.,Valerio Zanoli,/name/nm2621950/,"Dennis Rodman, Gabriel Pimentel, Joe Gnoffo, Dana Michael Woods","/name/nm0005379/,/name/nm0683739/,/name/nm1845172/,/name/nm0940561/",7414,1750000
tt0097289,Erik the Viking,1989,PG-13,107,Data/Imdb/Adventure,6.1,Erik the Viking and his men travel across the sea to find Valhalla to ask the gods to end the Age of Ragnarok.,Terry Jones,/name/nm0001402/,"Tim Robbins, John Cleese, Mickey Rooney, Eartha Kitt","/name/nm0000209/,/name/nm0000092/,/name/nm0001682/,/name/nm0457755/",14007,1932642
tt0077394,Damien: Omen II,1978,R,107,Data/Imdb/Horror,6.2,"Damien the Antichrist, now about to turn thirteen years old, finally learns of his destiny under the guidance of an unholy disciple of Satan. Meanwhile dark forces begin to eliminate all those who suspect the child's true identity.","Don Taylor, Mike Hodges",/name/nm0852279/,"William Holden, Lee Grant, Jonathan Scott-Taylor, Robert Foxworth","/name/nm0388198/,/name/nm0000034/,/name/nm0335519/,/name/nm0779963/,/name/nm0289343/",33262,3880880
tt0067402,"Mary, Queen of Scots",1971,PG-13,128,Data/Imdb/Biography,7.1,"During the sixteenth century, the Catholic Mary, Queen of Scots engages in over two decades of religious and political conflict with her cousin, the Protestant Queen Elizabeth I of England, amidst political intrigue in her native land.",Charles Jarrott,/name/nm0418986/,"Vanessa Redgrave, Glenda Jackson, Patrick McGoohan, Timothy Dalton","/name/nm0000603/,/name/nm0413559/,/name/nm0001526/,/name/nm0001096/",4559,2325818
